Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P403,AIT501,AIT502,AIT503,AIT504,PIT502,FIT601,P602,Normal_Attack
 27/12/2015 3:19:19 AM,2.583992,509.3045,2.0,2,1,265.1884,8.374647,329.9154,2,1,19.66835,2.213368,911.6252,1,2,1.0,1,1,2,148.8032,160.9331,1.717361,879.8898,1,7.885671,147.2956,273.071,11.88157,1.025214,0.0,1,Normal
 27/12/2015 3:19:59 AM,2.449797,512.5233,2.0,2,1,265.2845,8.374006,329.9154,2,1,19.83482,2.214906,914.4691,1,2,1.0,1,1,2,148.8032,161.2151,1.716721,883.3504,1,7.891438,147.4237,271.1484,12.15073,1.057252,0.0,1,Normal
 27/12/2015 3:20:43 AM,2.489511,513.1121,2.0,2,1,265.3486,8.371443,329.8129,2,1,19.82201,2.210678,916.8723,1,2,1.0,1,1,2,148.8032,161.1894,1.717233,886.6573,1,7.8924,147.4237,270.2192,12.07383,1.041233,0.0,1,Normal
 27/12/2015 3:20:53 AM,2.553246,513.5438,2.0,2,1,265.2525,8.371443,329.8129,2,1,19.77079,2.212215,917.5132,1,2,1.0,1,1,2,148.8032,161.2151,1.717489,887.1187,1,7.894963,147.3212,270.2192,12.15073,1.057252,0.0,1,Normal
 27/12/2015 3:21:40 AM,2.433462,511.7775,2.0,2,1,265.2525,8.372725,329.7103,2,1,19.84762,2.211447,918.2742,1,2,1.0,1,1,2,148.8032,161.4458,1.715952,890.7716,1,7.891438,147.5775,269.8987,12.26609,1.025214,0.0,1,Normal
 27/12/2015 3:21:50 AM,2.649009,513.8971,2.0,2,1,265.2525,8.370481,329.7103,2,1,19.82201,2.214265,920.7175,1,2,1.0,1,1,2,148.8032,161.6252,1.714158,893.3094,1,7.891438,147.6032,269.8987,12.26609,1.025214,0.0,1,Normal
 27/12/2015 3:22:40 AM,2.621145,513.8186,2.0,2,1,265.0923,8.370802,329.7616,2,1,19.82841,2.2126,922.3997,1,2,1.0,1,1,2,148.8032,161.5996,1.719796,893.8093,1,7.891759,147.757,269.5783,12.26609,1.025214,0.0,1,Normal
 27/12/2015 3:23:42 AM,2.58111,513.4261,2.0,2,1,265.2205,8.375288,329.7616,2,1,19.89884,2.214009,925.4839,1,2,1.0,1,1,2,148.8032,161.4714,1.715439,899.8077,1,7.891759,147.6032,269.5142,12.26609,1.08929,0.0,1,Normal
 27/12/2015 3:24:40 AM,2.471896,515.5065,2.0,2,1,265.2525,8.373686,329.6334,2,1,19.89884,2.214265,927.086,1,2,1.0,1,1,2,148.8032,161.5996,1.718515,905.614,1,7.891759,147.7314,269.2258,12.41989,1.137347,0.0,1,Normal
 27/12/2015 3:26:06 AM,2.490792,517.8616,2.0,2,1,265.2525,8.374006,329.6334,2,1,20.01088,2.212728,931.6922,1,2,1.0,1,1,2,148.8032,161.7021,1.718387,911.3817,1,7.891759,147.8852,269.1297,12.22763,1.201422,0.0,1,Normal
 27/12/2015 3:26:25 AM,2.471575,515.6635,2.0,2,1,265.2525,8.375929,329.6334,2,1,19.90845,2.216571,932.6535,1,2,1.0,1,1,2,148.8032,161.8047,1.717489,913.8041,1,7.891759,147.8083,268.9374,12.34299,1.025214,0.0,1,Normal
 27/12/2015 3:27:39 AM,2.530827,517.5869,2.0,2,1,265.1884,8.375288,329.5822,2,1,19.92445,2.211831,936.1382,1,2,1.0,1,1,2,148.8032,161.8047,1.715952,920.8793,1,7.891759,147.6032,268.8093,12.07383,1.009195,0.0,1,Normal
 27/12/2015 3:27:40 AM,2.509048,517.6261,2.0,2,1,265.1884,8.375288,329.5822,2,1,19.91165,2.211831,935.978,1,2,1.0,1,1,2,148.8032,161.8047,1.715952,921.0331,1,7.891759,147.8339,268.8093,12.41989,1.009195,0.0,1,Normal
 27/12/2015 3:28:07 AM,2.493034,519.942,2.0,2,1,265.3486,8.371122,329.5822,2,1,19.94366,2.211447,937.9406,1,2,1.0,1,1,2,148.8032,161.8047,1.715567,921.2253,1,7.888875,147.7314,268.8093,12.34299,1.08929,0.0,1,Normal
 27/12/2015 3:28:15 AM,2.458444,518.5289,2.0,2,1,265.1243,8.371443,329.454,2,1,19.91485,2.213496,938.1008,1,2,1.0,1,1,2,148.8032,161.4714,1.717233,921.8406,1,7.892079,147.7314,268.8093,12.34299,1.08929,0.0,1,Normal
 27/12/2015 3:28:39 AM,2.424174,518.3719,2.0,2,1,265.2845,8.374327,329.454,2,1,19.86363,2.214777,938.0608,1,2,1.0,1,1,2,148.8032,161.6765,1.718515,924.0707,1,7.890477,147.8852,268.6491,12.15073,1.121328,0.0,1,Normal
 27/12/2015 3:29:20 AM,2.582071,521.4729,2.0,2,1,265.2845,8.374327,329.5309,2,1,19.96287,2.214521,940.5041,1,2,1.0,1,1,2,148.8032,161.7534,1.718771,927.3392,1,7.890798,147.8339,268.5529,12.22763,1.08929,0.0,1,Normal
 27/12/2015 3:29:57 AM,2.427057,519.5887,2.0,2,1,265.1243,8.375608,329.4283,2,1,19.98207,2.217468,941.1449,1,2,1.0,1,1,2,148.8032,161.5996,1.723128,930.8383,1,7.892079,147.8852,268.4568,12.22763,1.121328,0.0,1,Normal
 27/12/2015 3:30:12 AM,2.598405,521.0018,2.0,2,1,265.2525,8.375608,329.3771,2,1,20.0429,2.216187,942.7871,1,2,1.0,1,1,2,148.8032,161.8047,1.717874,929.0695,1,7.892079,147.9621,268.4568,12.30454,1.057252,0.0,1,Normal
 27/12/2015 3:30:43 AM,2.524741,520.9626,2.0,2,1,265.2525,8.373686,329.3771,2,1,19.94366,2.214521,942.1462,1,2,1.0,1,1,2,148.8032,161.8047,1.718387,933.7221,1,7.890477,148.0902,268.3286,12.22763,1.121328,0.0,1,Normal
 27/12/2015 3:31:57 AM,2.602569,523.8673,2.0,2,1,265.2525,8.375288,329.3771,2,1,20.00768,2.214137,947.1129,1,2,1.0,1,1,2,148.8032,161.6252,1.718643,939.7206,1,7.890477,147.8852,268.1364,12.15073,1.185403,0.0,1,Normal
 27/12/2015 3:33:33 AM,2.632995,526.0262,2.0,2,1,265.2525,8.371122,329.2489,2,1,19.87643,2.216443,952.8807,1,2,1.0,1,1,2,148.8032,161.6765,1.71813,945.5652,1,7.8924,147.5519,268.0723,12.15073,1.121328,0.0,1,Normal
 27/12/2015 3:33:54 AM,2.452039,524.3383,2.0,2,1,265.3807,8.377531,329.0695,2,1,19.96607,2.21593,954.2025,1,2,1.0,1,1,2,148.8032,161.7534,1.716208,947.3725,1,7.893361,147.8083,267.9762,12.15073,1.121328,0.0,1,Normal
 27/12/2015 3:35:02 AM,2.558691,525.9869,2.0,2,1,265.2525,8.374006,329.2489,2,1,19.98207,2.214137,957.2866,1,2,1.0,1,1,2,148.8032,161.8303,1.719924,953.7939,1,7.893361,147.8339,267.6237,12.15073,1.08929,0.0,1,Normal
 27/12/2015 3:36:10 AM,2.635557,528.3813,2.0,2,1,265.2525,8.373686,329.1207,2,1,19.99488,2.218749,957.3667,1,2,1.0,1,1,2,148.8032,161.7021,1.717874,958.5619,1,7.891438,147.9364,267.4955,12.15073,1.217441,0.0,1,Normal
 27/12/2015 3:36:19 AM,2.570861,526.8113,2.0,2,1,265.2525,8.373686,329.1207,2,1,19.94366,2.2126,957.8875,1,2,1.0,1,1,2,148.8032,161.6765,1.724794,959.9077,1,7.891438,147.9364,267.6237,12.15073,1.121328,0.0,1,Normal
 27/12/2015 3:36:24 AM,2.48823,527.1646,2.0,2,1,265.2525,8.374006,329.0695,2,1,19.93085,2.212728,960.2106,1,2,1.0,1,1,2,148.8032,161.5996,1.724794,961.0613,1,7.891438,148.0902,267.6237,12.15073,1.121328,0.0,1,Normal
 27/12/2015 3:38:43 AM,2.529546,529.0486,2.0,2,1,265.2205,8.376249,328.9156,2,1,19.92765,2.219133,966.7393,1,2,1.0,1,1,2,148.8032,161.6765,1.72159,972.8275,1,7.893361,147.6544,267.2712,12.11228,1.121328,0.0,1,Normal
 27/12/2015 3:40:02 AM,2.588476,529.9122,2.0,2,1,265.2845,8.374327,328.9156,2,1,20.01409,2.21119,967.6606,1,2,1.0,1,1,2,148.8032,161.8047,1.726204,975.596,1,7.893361,147.8339,267.0469,12.11228,1.185403,0.0,1,Normal
 27/12/2015 3:42:12 AM,2.58111,534.701,2.0,2,1,265.2525,8.373686,328.7875,2,1,20.01409,2.215418,975.5912,1,2,1.0,1,1,2,148.8032,161.574,1.724538,987.1315,1,7.893041,147.8595,266.9508,11.95847,1.169384,0.0,1,Normal
 27/12/2015 3:43:14 AM,2.594562,533.445,2.0,2,1,265.2525,8.375929,328.7618,2,1,20.07811,2.217468,976.9931,1,2,1.0,1,1,2,148.8032,161.4458,1.723128,993.2453,1,7.893682,147.4494,266.6624,12.03538,1.121328,0.0,1,Normal
 27/12/2015 3:43:38 AM,2.61538,535.4861,2.0,2,1,265.2525,8.375608,328.5312,2,1,19.93085,2.214265,978.7955,1,2,1.0,1,1,2,148.8032,161.5483,1.719924,994.2835,1,7.895284,147.6032,266.7906,12.03538,1.105309,0.0,1,Normal
 27/12/2015 3:44:16 AM,2.427057,536.4282,2.0,2,1,265.2525,8.376249,328.8131,2,1,20.01409,2.214137,980.3576,1,2,1.0,1,1,2,148.784,161.5483,1.723256,997.0905,1,7.895284,147.8595,266.6624,12.11228,1.009195,0.0,1,Normal
 27/12/2015 3:45:49 AM,2.601928,537.7628,2.0,1,1,265.2525,8.376249,328.6081,1,1,2.176836,0.0,1002.147,1,1,1.0,1,1,1,148.7936,161.7534,1.724153,992.2072,1,7.898167,147.6801,266.5342,12.11228,1.105309,0.0,1,Normal
 27/12/2015 3:46:41 AM,2.618903,560.2153,2.0,1,1,265.1884,8.448988,316.6624,1,1,2.176836,0.0,1008.916,1,1,1.0,1,1,1,148.808,161.4202,1.722487,976.0959,1,7.896885,147.7057,266.3419,12.03538,1.08929,0.0,1,Normal
 27/12/2015 3:46:44 AM,2.567979,562.8453,2.0,1,1,265.1884,8.447706,316.6624,1,1,2.176836,0.0,1008.676,1,1,1.0,1,1,1,148.808,161.4202,1.717874,975.0577,1,7.896885,147.7057,266.3419,12.03538,1.08929,0.0,1,Normal
 27/12/2015 3:47:30 AM,2.642603,585.4941,2.0,1,1,265.1884,8.441618,315.9446,1,1,2.176836,0.0,1008.876,1,1,1.0,1,1,1,148.808,161.4714,1.71813,959.5232,1,7.895604,147.4494,266.3419,11.88157,1.009195,0.0,1,Normal
 27/12/2015 3:49:34 AM,2.532428,644.7266,2.0,1,1,265.2845,8.436811,316.6111,1,1,2.176836,0.0,1008.636,1,1,1.0,1,1,1,148.7936,160.9331,1.716592,918.1876,1,7.895604,146.911,266.3419,11.95847,1.105309,6.41e-05,1,Normal
 27/12/2015 3:50:17 AM,2.478301,666.0801,2.0,1,1,265.2845,8.439375,316.97,1,1,2.180037,0.0,1008.676,1,1,1.0,1,1,1,148.7936,160.9331,1.719284,903.4991,1,7.895604,146.9367,266.3419,12.07383,1.105309,6.41e-05,1,Normal
 27/12/2015 3:51:03 AM,2.59296,690.2598,2.0,1,1,265.2845,8.437773,317.0982,1,1,2.180037,0.0,1008.155,1,1,1.0,1,1,1,148.7936,160.5742,1.725563,887.6954,1,7.893682,146.5778,266.2138,12.34299,1.185403,6.41e-05,1,Normal
 27/12/2015 3:56:31 AM,0.0,814.1022,1.0,1,1,265.3807,8.439695,318.9695,1,1,19.99808,2.225026,987.5673,1,2,1.0,1,1,2,148.8032,159.5232,1.715567,777.0316,1,7.892079,145.5268,266.3419,12.03538,1.121328,6.41e-05,1,Normal
 27/12/2015 3:57:38 AM,0.0,814.2985,1.0,1,1,265.4448,8.440977,319.4309,1,1,20.0557,2.219133,958.8087,1,2,1.0,1,1,2,148.8032,159.2925,1.71608,781.9149,1,7.890798,144.9885,266.4701,12.15073,1.121328,6.41e-05,1,Normal
 27/12/2015 3:58:59 AM,0.0,814.534,1.0,1,1,265.4448,8.437132,319.6616,1,1,20.11012,2.219774,923.1207,1,2,1.0,1,1,2,148.8032,159.5745,1.720053,789.2976,1,7.891759,145.1679,266.3419,12.15073,1.137347,6.41e-05,1,Normal
 27/12/2015 3:59:16 AM,0.0,814.1022,1.0,1,1,265.4448,8.440977,319.8154,1,1,20.0461,2.218621,916.5118,1,2,1.0,1,1,2,148.8032,159.5745,1.719284,789.5283,1,7.894643,145.1679,266.3099,11.95847,1.137347,6.41e-05,1,Normal
 27/12/2015 4:01:32 AM,0.0,813.8275,1.0,1,1,265.4448,8.436491,320.3794,1,1,20.03649,2.216058,856.3109,1,2,1.0,1,1,2,148.8032,159.7795,1.718387,802.1405,1,7.891759,145.4755,266.0215,12.03538,1.217441,6.41e-05,1,Normal
 27/12/2015 4:01:42 AM,0.0,813.9059,1.0,1,1,265.4448,8.436491,320.3794,1,1,19.99808,2.22067,851.5445,1,2,1.0,1,1,2,148.8032,160.0359,1.721975,802.9095,1,7.891759,145.6806,265.8934,12.03538,1.185403,6.41e-05,1,Normal
 27/12/2015 4:02:20 AM,0.0,813.7489,1.0,1,1,265.5409,8.438414,320.5845,1,1,19.91485,2.217083,835.4429,1,2,1.0,1,1,2,148.8032,160.1384,1.718002,808.3696,1,7.891759,145.8857,265.8934,12.07383,1.121328,6.41e-05,1,Normal
 27/12/2015 4:02:43 AM,0.0,813.2386,1.0,1,1,265.5409,8.438414,320.6357,1,1,19.99808,2.22003,824.5482,1,2,1.0,1,1,2,148.8032,160.1384,1.723256,808.0236,1,7.888555,145.8857,265.7332,12.07383,1.105309,6.41e-05,1,Normal
 27/12/2015 4:02:55 AM,0.0,814.1807,1.0,1,1,265.5409,8.436171,320.7639,1,1,20.08451,2.216187,819.2211,1,2,1.0,1,1,2,148.8032,160.1384,1.717361,808.6772,1,7.888555,145.7831,265.7332,11.95847,1.137347,6.41e-05,1,Normal
 27/12/2015 4:03:11 AM,0.0,814.2985,1.0,1,1,265.5409,8.436171,320.7639,1,1,20.02049,2.218749,812.1315,1,2,1.0,1,1,2,148.8032,160.0872,1.718643,810.7921,1,7.888875,145.7831,265.7332,11.95847,1.137347,6.41e-05,1,Normal
 27/12/2015 4:03:14 AM,0.0,813.4349,1.0,1,1,265.5409,8.436491,320.8152,1,1,20.0525,2.218749,811.1702,1,2,1.0,1,1,2,148.8032,160.0872,1.720309,811.0228,1,7.890477,145.7831,266.0215,11.95847,1.137347,6.41e-05,1,Normal
 27/12/2015 4:03:18 AM,0.0,813.1994,1.0,1,1,265.5409,8.436491,320.969,1,1,20.00448,2.220286,809.1675,1,2,1.0,1,1,2,148.8032,160.0872,1.718002,811.3689,1,7.890477,145.9882,265.8613,11.95847,1.137347,6.41e-05,1,Normal
 27/12/2015 4:04:09 AM,0.0,810.2162,1.0,2,1,265.4448,8.386503,332.6583,2,1,19.99488,2.214521,788.5398,1,2,1.0,1,1,2,148.8032,160.5486,1.720693,814.9833,1,7.888875,146.0395,265.6691,12.07383,1.08929,6.41e-05,1,Normal
 27/12/2015 4:04:35 AM,0.0,795.6927,1.0,2,1,265.4448,8.370481,334.6578,2,1,19.87003,2.214137,790.7428,1,2,1.0,1,1,2,148.8032,160.5229,1.721975,817.0598,1,7.888875,146.3984,265.5409,11.92002,1.105309,6.41e-05,1,Normal
 27/12/2015 4:05:55 AM,0.0,756.4791,1.0,2,1,265.2845,8.373686,333.3504,2,1,20.00448,2.2126,795.5493,1,2,1.0,1,1,2,148.8032,160.5999,1.719156,822.0585,1,7.889195,146.5522,265.2525,11.76621,1.137347,6.41e-05,1,Normal
 27/12/2015 4:07:36 AM,0.0,708.1198,1.0,2,1,265.2845,8.369841,332.607,2,1,19.92765,2.216187,801.0767,1,2,1.0,1,1,2,148.8032,160.9587,1.723256,832.402,1,7.8924,146.6547,265.2525,11.95847,1.105309,6.41e-05,1,Normal
 27/12/2015 4:07:57 AM,0.0,697.4037,1.0,2,1,265.2845,8.373045,332.4019,2,1,20.0461,2.217468,802.5186,1,2,1.0,1,1,2,148.8032,160.8562,1.718387,834.4783,1,7.890798,146.9623,265.2845,11.95847,1.105309,6.41e-05,1,Normal
 27/12/2015 4:08:31 AM,0.0,680.2111,1.0,2,1,265.2845,8.374647,332.2225,2,1,19.97567,2.216187,803.6,1,2,1.0,1,1,2,148.8032,160.8562,1.717489,835.6319,1,7.892079,146.9367,265.1243,12.03538,1.137347,6.41e-05,1,Normal
 27/12/2015 4:09:18 AM,0.0,655.5211,1.0,2,1,265.2845,8.372725,332.1969,2,1,20.00448,2.22067,805.5627,1,2,1.0,1,1,2,148.8032,160.9587,1.716849,840.2076,1,7.892079,146.8854,265.1243,12.03538,1.169384,6.41e-05,1,Normal
 27/12/2015 4:10:20 AM,0.0,627.4553,1.0,2,1,265.2845,8.372404,331.8893,2,1,19.95967,2.21529,806.8044,1,2,1.0,1,1,2,148.8032,160.9331,1.718002,844.668,1,7.892079,146.9623,265.1243,12.03538,1.057252,6.41e-05,1,Normal
 27/12/2015 4:11:03 AM,0.0,606.4158,1.0,2,1,265.2845,8.374647,331.7098,2,1,20.0557,2.217211,811.3705,1,2,1.0,1,1,2,148.8032,161.0869,1.719412,849.1284,1,7.892079,147.1674,265.0602,12.03538,1.08929,6.41e-05,1,Normal
 27/12/2015 4:11:29 AM,0.0,594.169,1.0,2,1,265.2845,8.373045,331.838,2,1,20.07811,2.218493,811.9313,1,2,1.0,1,1,2,148.8032,160.9844,1.714158,850.3204,1,7.892079,147.0392,265.0602,11.95847,1.08929,6.41e-05,1,Normal
 27/12/2015 4:11:30 AM,0.0,593.4625,1.0,2,1,265.2845,8.373045,331.838,2,1,20.0461,2.218493,812.1716,1,2,1.0,1,1,2,148.8032,160.9844,1.714158,849.859,1,7.892079,146.9367,265.0602,11.95847,1.08929,6.41e-05,1,Normal
 27/12/2015 4:11:33 AM,0.0,591.5391,1.0,2,1,265.2845,8.373045,331.838,2,1,20.03009,2.216699,812.1716,1,2,1.0,1,1,2,148.8032,160.9844,1.716592,850.6665,1,7.892079,146.9367,265.0602,11.95847,1.121328,6.41e-05,1,Normal
 27/12/2015 4:13:06 AM,0.0,546.7909,1.0,2,1,265.2845,8.372404,331.5047,2,1,19.93085,2.215162,816.8178,1,2,1.0,1,1,2,148.8032,160.9587,1.720565,858.1646,1,7.891759,147.0392,264.9,12.03538,1.057252,6.41e-05,1,Normal
 27/12/2015 4:13:13 AM,0.0,543.0619,1.0,2,1,265.2845,8.372404,331.5047,2,1,19.93406,2.217468,817.4186,1,2,1.0,1,1,2,148.8032,160.9587,1.717105,857.9338,1,7.891759,147.0392,264.9,12.03538,1.057252,6.41e-05,1,Normal
 27/12/2015 4:14:06 AM,0.0,518.9607,1.0,2,1,265.2845,8.374327,331.4535,2,1,19.93406,2.219133,820.5428,1,2,1.0,1,1,2,148.8032,161.2407,1.715311,861.4714,1,7.893041,147.193,264.868,11.95847,1.009195,6.41e-05,1,Normal
 27/12/2015 4:14:52 AM,0.0522051,497.1754,0.0,2,1,265.2845,8.371443,331.2997,2,1,19.95006,2.215802,823.1864,1,2,1.0,1,1,2,148.8032,160.8562,1.720437,866.4317,1,7.891438,147.3981,264.9,11.88157,1.08929,6.41e-05,1,Normal
 27/12/2015 4:15:08 AM,2.652532,492.9361,2.0,2,1,265.2845,8.374327,331.3509,2,1,19.92765,2.217468,821.8245,1,2,1.0,1,1,2,148.8032,161.0356,1.722359,866.8162,1,7.891438,147.2699,264.8039,11.88157,1.121328,6.41e-05,1,Normal
 27/12/2015 4:15:46 AM,2.519937,494.624,2.0,2,1,265.2845,8.370802,331.3509,2,1,19.94366,2.214009,826.5509,1,2,1.0,1,1,2,148.8032,161.2151,1.72441,871.6996,1,7.893041,147.2699,264.7398,11.88157,1.057252,6.41e-05,1,Normal
 27/12/2015 4:15:50 AM,2.452359,494.9773,2.0,2,1,265.2845,8.370802,331.3509,2,1,20.01088,2.21734,826.3907,1,2,1.0,1,1,2,148.8032,161.2151,1.72441,871.2766,1,7.891759,147.2699,264.8039,11.88157,1.057252,6.41e-05,1,Normal
 27/12/2015 4:16:14 AM,2.47638,493.0539,2.0,2,1,265.2845,8.372084,331.1202,2,1,19.93406,2.217724,826.2305,1,2,1.0,1,1,2,148.8032,161.1125,1.719668,873.7375,1,7.891759,147.2699,264.8039,11.95847,1.121328,6.41e-05,1,Normal
 27/12/2015 4:17:29 AM,2.531467,496.1941,2.0,2,1,265.2845,8.370802,331.1971,2,1,20.00768,2.21734,830.2759,1,2,1.0,1,1,2,148.8032,161.1125,1.725435,878.8131,1,7.894002,147.2699,264.7398,11.88157,1.169384,6.41e-05,1,Normal
 27/12/2015 4:17:31 AM,2.500721,496.6259,2.0,2,1,265.2845,8.370802,331.1971,2,1,20.00768,2.21734,830.5563,1,2,1.0,1,1,2,148.8032,161.1125,1.724153,879.313,1,7.894002,147.2699,264.7398,11.88157,1.169384,6.41e-05,1,Normal
 27/12/2015 4:17:46 AM,2.641002,495.2128,2.0,2,1,265.2845,8.370802,331.1971,2,1,20.01409,2.215802,830.8367,1,2,1.0,1,1,2,148.8032,160.9587,1.717874,878.5439,1,7.891438,147.0905,264.7398,11.88157,1.041233,6.41e-05,1,Normal
 27/12/2015 4:17:56 AM,2.505845,495.6446,2.0,2,1,265.2845,8.368238,331.1971,2,1,19.94046,2.214649,832.1584,1,2,1.0,1,1,2,148.8032,160.9587,1.719924,879.9282,1,7.891759,147.2699,264.5475,11.88157,1.121328,6.41e-05,1,Normal
 27/12/2015 4:18:18 AM,2.612177,498.196,2.0,2,1,265.2845,8.367918,331.1715,2,1,19.97247,2.214649,833.1598,1,2,1.0,1,1,2,148.8032,161.1638,1.723256,882.0431,1,7.891759,147.4494,264.6437,11.88157,1.08929,6.41e-05,1,Normal
 27/12/2015 4:18:31 AM,2.456202,495.1736,2.0,2,1,265.2845,8.367918,331.1202,2,1,19.99168,2.216058,834.842,1,2,1.0,1,1,2,148.8032,161.1638,1.722487,885.5037,1,7.891759,147.4494,264.5475,11.88157,1.201422,6.41e-05,1,Normal
 27/12/2015 4:18:55 AM,2.41937,497.725,2.0,2,1,265.2845,8.370802,331.2997,2,1,20.0525,2.213624,835.4829,1,2,1.0,1,1,2,148.8032,161.1638,1.722359,885.8113,1,7.891759,147.5519,264.5796,11.88157,1.121328,6.41e-05,1,Normal
 27/12/2015 4:19:03 AM,2.637158,496.2334,2.0,2,1,265.2845,8.370802,331.0946,2,1,19.99488,2.21593,835.563,1,2,1.0,1,1,2,148.8032,161.1638,1.726076,886.465,1,7.891759,147.193,264.5796,11.88157,1.121328,6.41e-05,1,Normal
 27/12/2015 4:22:53 AM,2.506806,500.9829,2.0,2,1,265.3807,8.365996,330.8639,2,1,19.93085,2.216058,845.4963,1,2,1.0,1,1,2,148.8032,161.292,1.720053,903.999,1,7.893682,147.7057,264.4194,11.88157,1.041233,6.41e-05,1,Normal
 27/12/2015 4:23:18 AM,2.518336,500.1586,2.0,2,1,265.3807,8.366636,330.8639,2,1,20.01088,2.216443,848.0999,1,2,1.0,1,1,2,148.8032,161.4714,1.720309,906.3061,1,7.893682,147.757,264.163,11.76621,1.105309,6.41e-05,1,Normal
 27/12/2015 4:23:50 AM,2.635557,499.8054,2.0,2,1,265.3807,8.366636,330.7101,2,1,19.94046,2.218493,850.7034,1,2,1.0,1,1,2,148.8032,161.3176,1.725179,908.7285,1,7.893682,147.6032,264.4835,11.88157,1.057252,6.41e-05,1,Normal
 27/12/2015 4:25:36 AM,2.616981,502.082,2.0,2,1,265.3807,8.367918,330.7101,2,1,20.0525,2.21798,854.6687,1,2,1.0,1,1,2,148.8032,161.2407,1.721719,915.2269,1,7.893361,147.3468,264.2912,11.92002,1.105309,6.41e-05,1,Normal
 27/12/2015 4:25:45 AM,2.493034,504.9082,2.0,2,1,265.3807,8.367918,330.7101,2,1,19.99808,2.213496,855.2695,1,2,1.0,1,1,2,148.8032,161.2407,1.722359,916.9188,1,7.893361,147.475,264.2912,11.92002,0.9771569,6.41e-05,1,Normal
 27/12/2015 4:25:50 AM,2.428018,504.869,2.0,2,1,265.3807,8.367918,330.6075,2,1,19.96607,2.217468,856.2308,1,2,1.0,1,1,2,148.8032,161.2407,1.718771,918.1107,1,7.893361,147.475,264.2912,11.92002,1.057252,6.41e-05,1,Normal
 27/12/2015 4:26:15 AM,2.45396,504.5942,2.0,2,1,265.3486,8.367918,330.6075,2,1,2.442538,0.03702399,858.2736,0,1,0.0,1,1,1,148.8032,161.4714,1.721078,920.0718,1,7.893361,147.6544,264.2592,11.92002,1.08929,6.41e-05,1,Normal
 27/12/2015 4:27:35 AM,2.41873,504.0447,2.0,2,1,265.2845,8.367918,330.5306,2,1,2.756258,0.3916343,893.0403,1,1,2.0,2,1,1,148.8032,161.292,1.724153,895.5781,1,7.893682,147.5519,264.0989,11.88157,1.057252,0.0,1,Normal
 27/12/2015 4:27:51 AM,2.566377,504.6335,2.0,2,1,265.2525,8.367918,330.6844,2,1,2.769063,0.3920187,898.7679,1,1,2.0,2,1,1,148.8032,161.3176,1.719412,890.7332,1,7.893682,147.5519,264.0989,11.88157,1.201422,0.0,1,Normal
 27/12/2015 4:28:34 AM,2.600327,506.0466,2.0,2,1,265.4127,8.368238,330.4537,2,1,12.03342,2.264228,906.979,1,2,1.0,2,1,2,148.8032,160.9075,1.721847,875.5832,1,7.893682,147.475,264.0669,11.88157,1.057252,0.0,1,Normal
 27/12/2015 4:28:35 AM,2.620504,506.5569,2.0,2,1,265.4127,8.368238,330.4537,2,1,12.63845,2.28447,906.5785,1,2,1.0,2,1,2,148.8032,160.9075,1.719796,875.3909,1,7.893682,147.475,264.0669,11.88157,1.057252,0.0,1,Normal
 27/12/2015 4:28:38 AM,2.621145,505.8896,2.0,2,1,265.4127,8.368238,330.4537,2,1,13.44196,2.315088,907.0591,1,2,1.0,0,1,2,148.8032,160.9075,1.718771,874.3912,1,7.893682,147.475,264.0669,11.68931,1.057252,0.0,1,Normal
 27/12/2015 4:31:13 AM,2.658617,509.6971,2.0,2,1,265.3807,8.369841,330.4281,2,1,19.83162,2.21593,915.0699,1,2,1.0,1,1,2,148.8032,160.7793,1.717874,879.9667,1,7.890798,147.1674,273.5196,11.88157,1.121328,0.0,1,Normal
 27/12/2015 4:32:48 AM,2.424815,509.1475,2.0,2,1,265.3807,8.367598,330.1718,2,1,19.7836,2.21529,916.7121,1,2,1.0,1,1,2,148.8032,160.8562,1.717105,888.1184,1,7.895604,147.0392,270.6678,12.03538,1.08929,0.0,1,Normal
 27/12/2015 4:34:20 AM,2.600967,512.5233,2.0,2,1,265.3807,8.367918,330.3256,2,1,19.7868,2.214009,921.7188,1,2,1.0,1,1,2,148.8032,160.9587,1.717233,895.0013,1,7.895604,147.2956,270.2512,12.11228,1.057252,0.0,1,Normal
 27/12/2015 4:34:30 AM,2.444031,512.8373,2.0,2,1,265.3807,8.371443,330.1974,2,1,19.7868,2.214009,922.4799,1,2,1.0,1,1,2,148.8032,160.9587,1.717233,895.7703,1,7.895604,147.1674,270.2512,12.11228,1.169384,0.0,1,Normal
 27/12/2015 4:34:58 AM,2.423534,513.0336,2.0,2,1,265.3807,8.367598,330.1974,2,1,19.81561,2.212215,924.1221,1,2,1.0,1,1,2,148.8032,161.1125,1.718771,899.0002,1,7.895604,147.5263,270.2192,12.22763,1.201422,0.0,1,Normal
 27/12/2015 4:34:59 AM,2.41937,512.17,2.0,2,1,265.3807,8.367598,330.1974,2,1,19.81561,2.212215,924.3223,1,2,1.0,1,1,2,148.8032,161.1125,1.718771,899.231,1,7.895604,147.5263,270.2192,12.22763,1.121328,0.0,1,Normal
